id,name,price,size
53288,AmebaWater,0,0
53289,Contrex,108,1500
53290,Wilkinson,75,500
53291,Onsensui,321,2000
53292,Onsensui,321,2000
53293,Contrex,108,1500
53294,Onsensui,321,2000
53295,Volvic,66,500
53296,AmebaWater,0,0
53297,CrystalGeyser,35,500
53298,AlcaliIonWater,79,2000
53299,AlcaliIonWater,79,2000
53300,Onsensui,321,2000
53301,Perrier,79,500
53302,AmebaWater,0,0
53303,AlcaliIonWater,79,2000
53304,Onsensui,321,2000
53305,AlcaliIonWater,79,2000
53306,AmebaWater,0,0
53307,Onsensui,321,2000
53308,CrystalGeyser,35,500
53309,Contrex,108,1500
53310,Onsensui,321,2000
53311,Perrier,79,500
53312,Perrier,79,500
53313,Wilkinson,75,500
53314,Wilkinson,75,500
53315,AmebaWater,0,0
53316,Perrier,79,500
53317,Onsensui,321,2000
53318,Irohasu,70,500
53319,CrystalGeyser,35,500
53320,Irohasu,70,500
53321,Volvic,66,500
53322,AmebaWater,0,0
53323,Onsensui,321,2000
53324,Perrier,79,500
53325,AmebaWater,0,0
53326,Volvic,66,500
53327,Contrex,108,1500
53328,AlcaliIonWater,79,2000
53329,Onsensui,321,2000
53330,CrystalGeyser,35,500
53331,AmebaWater,0,0
53332,Contrex,108,1500
53333,Onsensui,321,2000
53334,AlcaliIonWater,79,2000
53335,Onsensui,321,2000
53336,Irohasu,70,500
53337,Irohasu,70,500
53338,Contrex,108,1500
53339,Volvic,66,500
53340,Perrier,79,500
53341,Onsensui,321,2000
53342,Perrier,79,500
53343,Perrier,79,500
53344,Onsensui,321,2000
53345,AmebaWater,0,0
53346,Irohasu,70,500
53347,AlcaliIonWater,79,2000
53348,AlcaliIonWater,79,2000
53349,AlcaliIonWater,79,2000
53350,Contrex,108,1500
53351,CrystalGeyser,35,500
53352,Irohasu,70,500
53353,AlcaliIonWater,79,2000
53354,Perrier,79,500
53355,Perrier,79,500
53356,AmebaWater,0,0
53357,Wilkinson,75,500
53358,CrystalGeyser,35,500
53359,Onsensui,321,2000
53360,Perrier,79,500
53361,AlcaliIonWater,79,2000
53362,AmebaWater,0,0
53363,AmebaWater,0,0
53364,AmebaWater,0,0
53365,Irohasu,70,500
53366,Contrex,108,1500
53367,AlcaliIonWater,79,2000
53368,Irohasu,70,500
53369,Volvic,66,500
53370,Wilkinson,75,500
53371,CrystalGeyser,35,500
53372,Contrex,108,1500
53373,AmebaWater,0,0
53374,CrystalGeyser,35,500
53375,AmebaWater,0,0
53376,AmebaWater,0,0
53377,CrystalGeyser,35,500
53378,Contrex,108,1500
53379,Wilkinson,75,500
53380,AlcaliIonWater,79,2000
53381,Onsensui,321,2000
53382,Contrex,108,1500
53383,AmebaWater,0,0
53384,Perrier,79,500
53385,Wilkinson,75,500
53386,Wilkinson,75,500
53387,Perrier,79,500
53388,Contrex,108,1500
53389,Perrier,79,500
53390,Perrier,79,500
53391,Irohasu,70,500
53392,Irohasu,70,500
53393,Onsensui,321,2000
53394,Onsensui,321,2000
53395,CrystalGeyser,35,500
53396,Wilkinson,75,500
53397,Onsensui,321,2000
53398,Perrier,79,500
53399,Perrier,79,500
53400,Irohasu,70,500
53401,AmebaWater,0,0
53402,AlcaliIonWater,79,2000
53403,Irohasu,70,500
53404,Contrex,108,1500
53405,AlcaliIonWater,79,2000
53406,CrystalGeyser,35,500
53407,Perrier,79,500
53408,Wilkinson,75,500
53409,Volvic,66,500
53410,AmebaWater,0,0
53411,AmebaWater,0,0
53412,Perrier,79,500
53413,Volvic,66,500
53414,Wilkinson,75,500
53415,Onsensui,321,2000
53416,Volvic,66,500
53417,Wilkinson,75,500
53418,AmebaWater,0,0
53419,Perrier,79,500
53420,AmebaWater,0,0
53421,AlcaliIonWater,79,2000
53422,Onsensui,321,2000
53423,Irohasu,70,500
53424,Contrex,108,1500
53425,Perrier,79,500
53426,Irohasu,70,500
53427,Wilkinson,75,500
53428,Contrex,108,1500
53429,Perrier,79,500
53430,AmebaWater,0,0
53431,AlcaliIonWater,79,2000
53432,AlcaliIonWater,79,2000
53433,Volvic,66,500
53434,Onsensui,321,2000
53435,AmebaWater,0,0
53436,Onsensui,321,2000
53437,Onsensui,321,2000
53438,Onsensui,321,2000
53439,AlcaliIonWater,79,2000
53440,AlcaliIonWater,79,2000
53441,Perrier,79,500
53442,Wilkinson,75,500
53443,CrystalGeyser,35,500
53444,Volvic,66,500
53445,Contrex,108,1500
53446,Contrex,108,1500
53447,CrystalGeyser,35,500
53448,CrystalGeyser,35,500
53449,Wilkinson,75,500
53450,Volvic,66,500
53451,Volvic,66,500
53452,Volvic,66,500
53453,Volvic,66,500
53454,AmebaWater,0,0
53455,AlcaliIonWater,79,2000
53456,Contrex,108,1500
53457,Wilkinson,75,500
53458,Wilkinson,75,500
53459,Onsensui,321,2000
53460,AmebaWater,0,0
53461,Contrex,108,1500
53462,AlcaliIonWater,79,2000
53463,Wilkinson,75,500
53464,AlcaliIonWater,79,2000
53465,AlcaliIonWater,79,2000
53466,AlcaliIonWater,79,2000
53467,CrystalGeyser,35,500
53468,CrystalGeyser,35,500
53469,Contrex,108,1500
53470,Perrier,79,500
53471,AlcaliIonWater,79,2000
53472,Perrier,79,500
53473,Onsensui,321,2000
53474,Perrier,79,500
53475,Volvic,66,500
53476,Volvic,66,500
53477,Volvic,66,500
53478,Volvic,66,500
53479,Volvic,66,500
53480,AmebaWater,0,0
53481,Volvic,66,500
53482,CrystalGeyser,35,500
53483,AlcaliIonWater,79,2000
53484,Wilkinson,75,500
53485,AlcaliIonWater,79,2000
53486,CrystalGeyser,35,500
53487,Wilkinson,75,500
53488,Wilkinson,75,500
53489,Perrier,79,500
53490,Wilkinson,75,500
53491,Onsensui,321,2000
53492,Perrier,79,500
53493,Contrex,108,1500
53494,CrystalGeyser,35,500
53495,Wilkinson,75,500
53496,Onsensui,321,2000
53497,AmebaWater,0,0
53498,Perrier,79,500
53499,Irohasu,70,500
53500,Wilkinson,75,500
53501,Wilkinson,75,500
53502,CrystalGeyser,35,500
53503,Wilkinson,75,500
53504,Volvic,66,500
53505,AlcaliIonWater,79,2000
53506,CrystalGeyser,35,500
53507,Contrex,108,1500
53508,Volvic,66,500
53509,Wilkinson,75,500
53510,Perrier,79,500
53511,Contrex,108,1500
53512,AmebaWater,0,0
53513,Perrier,79,500
53514,AlcaliIonWater,79,2000
53515,Irohasu,70,500
53516,Wilkinson,75,500
53517,AmebaWater,0,0
53518,Perrier,79,500
53519,Contrex,108,1500
53520,Irohasu,70,500
53521,AlcaliIonWater,79,2000
53522,Irohasu,70,500
53523,Perrier,79,500
53524,Contrex,108,1500
53525,Perrier,79,500
53526,Contrex,108,1500
53527,AlcaliIonWater,79,2000
53528,Wilkinson,75,500
53529,Onsensui,321,2000
53530,Volvic,66,500
53531,Contrex,108,1500
53532,Irohasu,70,500
53533,Onsensui,321,2000
53534,Perrier,79,500
53535,Contrex,108,1500
53536,Wilkinson,75,500
53537,AmebaWater,0,0
53538,CrystalGeyser,35,500
53539,Perrier,79,500
53540,AmebaWater,0,0
53541,Perrier,79,500
53542,Wilkinson,75,500
53543,Perrier,79,500
53544,AmebaWater,0,0
53545,Volvic,66,500
53546,Irohasu,70,500
53547,Perrier,79,500
53548,Irohasu,70,500
53549,AmebaWater,0,0
53550,Perrier,79,500
53551,Perrier,79,500
53552,AmebaWater,0,0
53553,Onsensui,321,2000
53554,AlcaliIonWater,79,2000
53555,Contrex,108,1500
53556,CrystalGeyser,35,500
53557,Wilkinson,75,500
53558,AlcaliIonWater,79,2000
53559,Perrier,79,500
53560,Perrier,79,500
53561,CrystalGeyser,35,500
53562,Wilkinson,75,500
53563,Onsensui,321,2000
53564,CrystalGeyser,35,500
53565,AmebaWater,0,0
53566,Irohasu,70,500
53567,Volvic,66,500
53568,Contrex,108,1500
53569,Irohasu,70,500
53570,AmebaWater,0,0
53571,Wilkinson,75,500
53572,AlcaliIonWater,79,2000
53573,Wilkinson,75,500
53574,AmebaWater,0,0
53575,AlcaliIonWater,79,2000
53576,Onsensui,321,2000
53577,Wilkinson,75,500
53578,Contrex,108,1500
53579,Volvic,66,500
53580,Irohasu,70,500
53581,CrystalGeyser,35,500
53582,Irohasu,70,500
53583,Contrex,108,1500
53584,Contrex,108,1500
53585,Wilkinson,75,500
53586,AlcaliIonWater,79,2000
53587,Onsensui,321,2000
53588,Wilkinson,75,500
53589,AmebaWater,0,0
53590,CrystalGeyser,35,500
53591,Irohasu,70,500
53592,AlcaliIonWater,79,2000
53593,Wilkinson,75,500
53594,Wilkinson,75,500
53595,Volvic,66,500
53596,CrystalGeyser,35,500
53597,CrystalGeyser,35,500
53598,Perrier,79,500
53599,AlcaliIonWater,79,2000
53600,AmebaWater,0,0
53601,AmebaWater,0,0
53602,CrystalGeyser,35,500
53603,Contrex,108,1500
53604,Contrex,108,1500
53605,AlcaliIonWater,79,2000
53606,Contrex,108,1500
53607,CrystalGeyser,35,500
53608,Perrier,79,500
53609,Onsensui,321,2000
53610,Contrex,108,1500
53611,Volvic,66,500
53612,CrystalGeyser,35,500
53613,Volvic,66,500
53614,Wilkinson,75,500
53615,AmebaWater,0,0
53616,Perrier,79,500
53617,Onsensui,321,2000
53618,Onsensui,321,2000
53619,Volvic,66,500
53620,Perrier,79,500
53621,Onsensui,321,2000
53622,Irohasu,70,500
53623,Irohasu,70,500
53624,Perrier,79,500
53625,Irohasu,70,500
53626,AlcaliIonWater,79,2000
53627,Wilkinson,75,500
53628,Irohasu,70,500
53629,Perrier,79,500
53630,Irohasu,70,500
53631,Onsensui,321,2000
53632,Wilkinson,75,500
53633,Contrex,108,1500
53634,Contrex,108,1500
53635,CrystalGeyser,35,500
53636,Onsensui,321,2000
53637,Onsensui,321,2000
53638,Perrier,79,500
53639,CrystalGeyser,35,500
53640,Onsensui,321,2000
53641,Contrex,108,1500
53642,AlcaliIonWater,79,2000
53643,Perrier,79,500
53644,Perrier,79,500
53645,Irohasu,70,500
53646,Onsensui,321,2000
53647,Volvic,66,500
53648,Wilkinson,75,500
53649,AlcaliIonWater,79,2000
53650,Perrier,79,500
53651,Perrier,79,500
53652,Onsensui,321,2000
53653,Perrier,79,500
53654,AlcaliIonWater,79,2000
53655,Perrier,79,500
53656,Contrex,108,1500
53657,AlcaliIonWater,79,2000
53658,AmebaWater,0,0
53659,Irohasu,70,500
53660,AmebaWater,0,0
53661,AmebaWater,0,0
53662,Onsensui,321,2000
53663,Wilkinson,75,500
53664,Perrier,79,500
53665,Volvic,66,500
53666,Irohasu,70,500
53667,Wilkinson,75,500
53668,AmebaWater,0,0
53669,Wilkinson,75,500
53670,AlcaliIonWater,79,2000
53671,Perrier,79,500
53672,CrystalGeyser,35,500
53673,Irohasu,70,500
53674,Wilkinson,75,500
53675,Onsensui,321,2000
53676,Onsensui,321,2000
53677,Volvic,66,500
53678,Contrex,108,1500
53679,Wilkinson,75,500
53680,AmebaWater,0,0
53681,Wilkinson,75,500
53682,Contrex,108,1500
53683,Wilkinson,75,500
53684,Onsensui,321,2000
53685,CrystalGeyser,35,500
53686,AlcaliIonWater,79,2000
53687,Irohasu,70,500
53688,Volvic,66,500
53689,AmebaWater,0,0
53690,Wilkinson,75,500
53691,Wilkinson,75,500
53692,Wilkinson,75,500
53693,AmebaWater,0,0
53694,Contrex,108,1500
53695,Onsensui,321,2000
53696,Contrex,108,1500
53697,AlcaliIonWater,79,2000
53698,Irohasu,70,500
53699,Wilkinson,75,500
53700,Volvic,66,500
53701,CrystalGeyser,35,500
53702,Onsensui,321,2000
53703,Perrier,79,500
53704,AmebaWater,0,0
53705,Irohasu,70,500
53706,CrystalGeyser,35,500
53707,Contrex,108,1500
53708,Contrex,108,1500
53709,AlcaliIonWater,79,2000
53710,Onsensui,321,2000
53711,AmebaWater,0,0
53712,Contrex,108,1500
53713,Irohasu,70,500
53714,AlcaliIonWater,79,2000
53715,CrystalGeyser,35,500
53716,CrystalGeyser,35,500
53717,AmebaWater,0,0
53718,Contrex,108,1500
53719,CrystalGeyser,35,500
53720,Perrier,79,500
53721,Contrex,108,1500
53722,Volvic,66,500
53723,Perrier,79,500
53724,AlcaliIonWater,79,2000
53725,Irohasu,70,500
53726,CrystalGeyser,35,500
53727,Volvic,66,500
53728,AmebaWater,0,0
53729,Wilkinson,75,500
53730,AlcaliIonWater,79,2000
53731,Irohasu,70,500
53732,Wilkinson,75,500
53733,Wilkinson,75,500
53734,Volvic,66,500
53735,CrystalGeyser,35,500
53736,AlcaliIonWater,79,2000
53737,Contrex,108,1500
53738,Volvic,66,500
53739,Volvic,66,500
53740,Irohasu,70,500
53741,CrystalGeyser,35,500
53742,AlcaliIonWater,79,2000
53743,AmebaWater,0,0
53744,Irohasu,70,500
53745,Contrex,108,1500
53746,Onsensui,321,2000
53747,Volvic,66,500
53748,Irohasu,70,500
53749,Irohasu,70,500
53750,Perrier,79,500
53751,Onsensui,321,2000
53752,AlcaliIonWater,79,2000
53753,AlcaliIonWater,79,2000
53754,Wilkinson,75,500
53755,AlcaliIonWater,79,2000
53756,Perrier,79,500
53757,Wilkinson,75,500
53758,Irohasu,70,500
53759,AmebaWater,0,0
53760,AlcaliIonWater,79,2000
53761,AmebaWater,0,0
53762,Perrier,79,500
53763,Volvic,66,500
53764,Irohasu,70,500
53765,Volvic,66,500
53766,Irohasu,70,500
53767,Onsensui,321,2000
53768,Irohasu,70,500
53769,Wilkinson,75,500
53770,AlcaliIonWater,79,2000
53771,Onsensui,321,2000
53772,AlcaliIonWater,79,2000
53773,CrystalGeyser,35,500
53774,AlcaliIonWater,79,2000
53775,CrystalGeyser,35,500
53776,Volvic,66,500
53777,Onsensui,321,2000
53778,Wilkinson,75,500
53779,Irohasu,70,500
53780,Contrex,108,1500
53781,Contrex,108,1500
53782,Irohasu,70,500
53783,Perrier,79,500
53784,AlcaliIonWater,79,2000
53785,CrystalGeyser,35,500
53786,CrystalGeyser,35,500
53787,AlcaliIonWater,79,2000
53788,AlcaliIonWater,79,2000
53789,Contrex,108,1500
53790,Volvic,66,500
53791,AmebaWater,0,0
53792,AmebaWater,0,0
53793,Onsensui,321,2000
53794,AlcaliIonWater,79,2000
53795,Perrier,79,500
53796,Onsensui,321,2000
53797,Contrex,108,1500
53798,AmebaWater,0,0
53799,AmebaWater,0,0
53800,Onsensui,321,2000
53801,Contrex,108,1500
53802,CrystalGeyser,35,500
53803,AlcaliIonWater,79,2000
53804,CrystalGeyser,35,500
53805,Volvic,66,500
53806,Volvic,66,500
53807,Volvic,66,500
53808,AlcaliIonWater,79,2000
53809,AlcaliIonWater,79,2000
53810,AmebaWater,0,0
53811,Irohasu,70,500
53812,Perrier,79,500
53813,AmebaWater,0,0
53814,Irohasu,70,500
53815,Perrier,79,500
53816,Wilkinson,75,500
53817,CrystalGeyser,35,500
53818,Perrier,79,500
53819,Perrier,79,500
53820,Wilkinson,75,500
53821,AlcaliIonWater,79,2000
53822,Irohasu,70,500
53823,AlcaliIonWater,79,2000
53824,AlcaliIonWater,79,2000
53825,Perrier,79,500
53826,Onsensui,321,2000
53827,Wilkinson,75,500
53828,AmebaWater,0,0
53829,Irohasu,70,500
53830,Volvic,66,500
53831,AlcaliIonWater,79,2000
53832,CrystalGeyser,35,500
53833,Volvic,66,500
53834,AmebaWater,0,0
53835,Perrier,79,500
53836,CrystalGeyser,35,500
53837,AlcaliIonWater,79,2000
53838,Irohasu,70,500
53839,Contrex,108,1500
53840,Wilkinson,75,500
53841,CrystalGeyser,35,500
53842,Onsensui,321,2000
53843,AmebaWater,0,0
53844,CrystalGeyser,35,500
53845,Onsensui,321,2000
53846,Contrex,108,1500
53847,Volvic,66,500
53848,Volvic,66,500
53849,AmebaWater,0,0
53850,CrystalGeyser,35,500
53851,Contrex,108,1500
53852,Wilkinson,75,500
53853,Wilkinson,75,500
53854,Wilkinson,75,500
53855,Volvic,66,500
53856,Volvic,66,500
53857,AlcaliIonWater,79,2000
53858,AmebaWater,0,0
53859,AlcaliIonWater,79,2000
53860,Contrex,108,1500
53861,Wilkinson,75,500
53862,Wilkinson,75,500
53863,AmebaWater,0,0
53864,Onsensui,321,2000
53865,Contrex,108,1500
53866,Volvic,66,500
53867,Wilkinson,75,500
53868,Contrex,108,1500
53869,Irohasu,70,500
53870,AmebaWater,0,0
53871,CrystalGeyser,35,500
53872,Volvic,66,500
53873,AlcaliIonWater,79,2000
53874,AmebaWater,0,0
53875,Volvic,66,500
53876,Wilkinson,75,500
53877,Irohasu,70,500
53878,AlcaliIonWater,79,2000
53879,Onsensui,321,2000
53880,Irohasu,70,500
53881,Onsensui,321,2000
53882,CrystalGeyser,35,500
53883,Onsensui,321,2000
53884,Contrex,108,1500
53885,CrystalGeyser,35,500
53886,AmebaWater,0,0
53887,AmebaWater,0,0
53888,AmebaWater,0,0
53889,Perrier,79,500
53890,Perrier,79,500
53891,Perrier,79,500
53892,Volvic,66,500
53893,Onsensui,321,2000
53894,AlcaliIonWater,79,2000
53895,Perrier,79,500
53896,AlcaliIonWater,79,2000
53897,Perrier,79,500
53898,Perrier,79,500
53899,Contrex,108,1500
53900,Onsensui,321,2000
53901,Volvic,66,500
53902,Irohasu,70,500
53903,AlcaliIonWater,79,2000
53904,Perrier,79,500
53905,Irohasu,70,500
53906,AmebaWater,0,0
53907,CrystalGeyser,35,500
53908,AmebaWater,0,0
53909,Contrex,108,1500
53910,AmebaWater,0,0
53911,AlcaliIonWater,79,2000
53912,Perrier,79,500
53913,AmebaWater,0,0
53914,CrystalGeyser,35,500
53915,Volvic,66,500
53916,Irohasu,70,500
53917,Wilkinson,75,500
53918,CrystalGeyser,35,500
53919,CrystalGeyser,35,500
53920,Irohasu,70,500
53921,Volvic,66,500
53922,Irohasu,70,500
53923,Onsensui,321,2000
53924,Perrier,79,500
53925,CrystalGeyser,35,500
53926,Irohasu,70,500
53927,Onsensui,321,2000
53928,CrystalGeyser,35,500
53929,Perrier,79,500
53930,Volvic,66,500
53931,Wilkinson,75,500
53932,Volvic,66,500
53933,Irohasu,70,500
53934,CrystalGeyser,35,500
53935,Irohasu,70,500
53936,CrystalGeyser,35,500
53937,Onsensui,321,2000
53938,Onsensui,321,2000
53939,AlcaliIonWater,79,2000
53940,CrystalGeyser,35,500
53941,Volvic,66,500
53942,Irohasu,70,500
53943,Irohasu,70,500
53944,AmebaWater,0,0
53945,Onsensui,321,2000
53946,Wilkinson,75,500
53947,AmebaWater,0,0
53948,Volvic,66,500
53949,AmebaWater,0,0
53950,AmebaWater,0,0
53951,Onsensui,321,2000
53952,AlcaliIonWater,79,2000
53953,CrystalGeyser,35,500
53954,Onsensui,321,2000
53955,Perrier,79,500
53956,Wilkinson,75,500
53957,AmebaWater,0,0
53958,Irohasu,70,500
53959,Irohasu,70,500
53960,Wilkinson,75,500
53961,Perrier,79,500
53962,Onsensui,321,2000
53963,CrystalGeyser,35,500
53964,Perrier,79,500
53965,Onsensui,321,2000
53966,Contrex,108,1500
53967,AlcaliIonWater,79,2000
53968,Perrier,79,500
53969,Onsensui,321,2000
53970,Onsensui,321,2000
53971,Perrier,79,500
53972,Contrex,108,1500
53973,Wilkinson,75,500
53974,AmebaWater,0,0
53975,Wilkinson,75,500
53976,Volvic,66,500
53977,Wilkinson,75,500
53978,CrystalGeyser,35,500
53979,Volvic,66,500
53980,AlcaliIonWater,79,2000
53981,AlcaliIonWater,79,2000
53982,CrystalGeyser,35,500
53983,Volvic,66,500
53984,AmebaWater,0,0
53985,AmebaWater,0,0
53986,Perrier,79,500
53987,Onsensui,321,2000
53988,Perrier,79,500
53989,Onsensui,321,2000
53990,CrystalGeyser,35,500
53991,Irohasu,70,500
53992,Contrex,108,1500
53993,Onsensui,321,2000
53994,Onsensui,321,2000
53995,AlcaliIonWater,79,2000
53996,AlcaliIonWater,79,2000
53997,Contrex,108,1500
53998,AmebaWater,0,0
53999,Volvic,66,500
54000,Wilkinson,75,500
54001,CrystalGeyser,35,500
54002,Irohasu,70,500
54003,AlcaliIonWater,79,2000
54004,Volvic,66,500
54005,CrystalGeyser,35,500
54006,AmebaWater,0,0
54007,AlcaliIonWater,79,2000
54008,Perrier,79,500
54009,CrystalGeyser,35,500
54010,Onsensui,321,2000
54011,Volvic,66,500
54012,Perrier,79,500
54013,Contrex,108,1500
54014,AlcaliIonWater,79,2000
54015,AmebaWater,0,0
54016,Wilkinson,75,500
54017,Volvic,66,500
54018,Volvic,66,500
54019,Irohasu,70,500
54020,Onsensui,321,2000
54021,AmebaWater,0,0
54022,Irohasu,70,500
54023,Contrex,108,1500
54024,AmebaWater,0,0
54025,CrystalGeyser,35,500
54026,Volvic,66,500
54027,AmebaWater,0,0
54028,Contrex,108,1500
54029,AlcaliIonWater,79,2000
54030,Wilkinson,75,500
54031,Irohasu,70,500
54032,CrystalGeyser,35,500
54033,Volvic,66,500
54034,CrystalGeyser,35,500
54035,AlcaliIonWater,79,2000
54036,Irohasu,70,500
54037,Onsensui,321,2000
54038,Wilkinson,75,500
54039,Wilkinson,75,500
54040,Perrier,79,500
54041,CrystalGeyser,35,500
54042,Wilkinson,75,500
54043,Volvic,66,500
54044,Wilkinson,75,500
54045,Irohasu,70,500
54046,AmebaWater,0,0
54047,Wilkinson,75,500
54048,AmebaWater,0,0
54049,Contrex,108,1500
54050,Volvic,66,500
54051,Onsensui,321,2000
54052,AmebaWater,0,0
54053,AlcaliIonWater,79,2000
54054,Perrier,79,500
54055,Volvic,66,500
54056,CrystalGeyser,35,500
54057,Onsensui,321,2000
54058,AlcaliIonWater,79,2000
54059,CrystalGeyser,35,500
54060,Volvic,66,500
54061,Onsensui,321,2000
54062,Contrex,108,1500
54063,AlcaliIonWater,79,2000
54064,CrystalGeyser,35,500
54065,Wilkinson,75,500
54066,Onsensui,321,2000
54067,AlcaliIonWater,79,2000
54068,Wilkinson,75,500
54069,Perrier,79,500
54070,AlcaliIonWater,79,2000
54071,Volvic,66,500
54072,AmebaWater,0,0
54073,AmebaWater,0,0
54074,AmebaWater,0,0
54075,Contrex,108,1500
54076,Onsensui,321,2000
54077,Volvic,66,500
54078,AlcaliIonWater,79,2000
54079,Contrex,108,1500
54080,Volvic,66,500
54081,Contrex,108,1500
54082,Volvic,66,500
54083,CrystalGeyser,35,500
54084,AlcaliIonWater,79,2000
54085,Volvic,66,500
54086,Perrier,79,500
54087,Wilkinson,75,500
54088,CrystalGeyser,35,500
54089,Irohasu,70,500
54090,AlcaliIonWater,79,2000
54091,Irohasu,70,500
54092,AlcaliIonWater,79,2000
54093,Contrex,108,1500
54094,Contrex,108,1500
54095,AlcaliIonWater,79,2000
54096,AlcaliIonWater,79,2000
54097,Onsensui,321,2000
54098,AlcaliIonWater,79,2000
54099,Perrier,79,500
54100,Irohasu,70,500
54101,Wilkinson,75,500
54102,Irohasu,70,500
54103,Onsensui,321,2000
54104,AmebaWater,0,0
54105,Irohasu,70,500
54106,CrystalGeyser,35,500
54107,Volvic,66,500
54108,AlcaliIonWater,79,2000
54109,Perrier,79,500
54110,Contrex,108,1500
54111,CrystalGeyser,35,500
54112,CrystalGeyser,35,500
54113,AlcaliIonWater,79,2000
54114,Contrex,108,1500
54115,Perrier,79,500
54116,CrystalGeyser,35,500
54117,Perrier,79,500
54118,CrystalGeyser,35,500
54119,Onsensui,321,2000
54120,Wilkinson,75,500
54121,Onsensui,321,2000
54122,Contrex,108,1500
54123,Onsensui,321,2000
54124,Contrex,108,1500
54125,Onsensui,321,2000
54126,Irohasu,70,500
54127,AlcaliIonWater,79,2000
54128,Wilkinson,75,500
54129,CrystalGeyser,35,500
54130,Contrex,108,1500
54131,Perrier,79,500
54132,CrystalGeyser,35,500
54133,AmebaWater,0,0
54134,CrystalGeyser,35,500
54135,Onsensui,321,2000
54136,Irohasu,70,500
54137,CrystalGeyser,35,500
54138,AlcaliIonWater,79,2000
54139,AlcaliIonWater,79,2000
54140,AmebaWater,0,0
54141,Contrex,108,1500
54142,Perrier,79,500
54143,Wilkinson,75,500
54144,Volvic,66,500
54145,CrystalGeyser,35,500
54146,Perrier,79,500
54147,CrystalGeyser,35,500
54148,Contrex,108,1500
54149,AlcaliIonWater,79,2000
54150,AlcaliIonWater,79,2000
54151,Irohasu,70,500
54152,CrystalGeyser,35,500
54153,Contrex,108,1500
54154,Perrier,79,500
54155,Perrier,79,500
54156,Volvic,66,500
54157,AlcaliIonWater,79,2000
54158,AlcaliIonWater,79,2000
54159,Onsensui,321,2000
54160,AlcaliIonWater,79,2000
54161,AmebaWater,0,0
54162,Contrex,108,1500
54163,CrystalGeyser,35,500
54164,Wilkinson,75,500
54165,AlcaliIonWater,79,2000
54166,CrystalGeyser,35,500
54167,Onsensui,321,2000
54168,Wilkinson,75,500
54169,CrystalGeyser,35,500
54170,AlcaliIonWater,79,2000
54171,Onsensui,321,2000
54172,CrystalGeyser,35,500
54173,Wilkinson,75,500
54174,Irohasu,70,500
54175,CrystalGeyser,35,500
54176,Irohasu,70,500
54177,Wilkinson,75,500
54178,Wilkinson,75,500
54179,Perrier,79,500
54180,AlcaliIonWater,79,2000
54181,Wilkinson,75,500
54182,Contrex,108,1500
54183,Volvic,66,500
54184,Onsensui,321,2000
54185,Onsensui,321,2000
54186,Irohasu,70,500
54187,Perrier,79,500
54188,Irohasu,70,500
54189,Wilkinson,75,500
54190,Volvic,66,500
54191,Perrier,79,500
54192,Irohasu,70,500
54193,Onsensui,321,2000
54194,Irohasu,70,500
54195,CrystalGeyser,35,500
54196,Volvic,66,500
54197,Perrier,79,500
54198,Onsensui,321,2000
54199,Perrier,79,500
54200,Irohasu,70,500
54201,Irohasu,70,500
54202,Perrier,79,500
54203,AmebaWater,0,0
54204,Volvic,66,500
54205,Volvic,66,500
54206,Wilkinson,75,500
54207,Contrex,108,1500
54208,Wilkinson,75,500
54209,Contrex,108,1500
54210,Contrex,108,1500
54211,Wilkinson,75,500
54212,Volvic,66,500
54213,Contrex,108,1500
54214,Irohasu,70,500
54215,Onsensui,321,2000
54216,Contrex,108,1500
54217,AlcaliIonWater,79,2000
54218,CrystalGeyser,35,500
54219,Wilkinson,75,500
54220,Wilkinson,75,500
54221,Perrier,79,500
54222,Irohasu,70,500
54223,CrystalGeyser,35,500
54224,AmebaWater,0,0
54225,AlcaliIonWater,79,2000
54226,Volvic,66,500
54227,Wilkinson,75,500
54228,Onsensui,321,2000
54229,Irohasu,70,500
54230,AlcaliIonWater,79,2000
54231,Wilkinson,75,500
54232,Irohasu,70,500
54233,Volvic,66,500
54234,AmebaWater,0,0
54235,AmebaWater,0,0
54236,Perrier,79,500
54237,Volvic,66,500
54238,Volvic,66,500
54239,Volvic,66,500
54240,Perrier,79,500
54241,Volvic,66,500
54242,Wilkinson,75,500
54243,Onsensui,321,2000
54244,Volvic,66,500
54245,Volvic,66,500
54246,Volvic,66,500
54247,Onsensui,321,2000
54248,CrystalGeyser,35,500
54249,Onsensui,321,2000
54250,Volvic,66,500
54251,AmebaWater,0,0
54252,AmebaWater,0,0
54253,Wilkinson,75,500
54254,Onsensui,321,2000
54255,CrystalGeyser,35,500
54256,Perrier,79,500
54257,CrystalGeyser,35,500
54258,AlcaliIonWater,79,2000
54259,CrystalGeyser,35,500
54260,Volvic,66,500
54261,AlcaliIonWater,79,2000
54262,Perrier,79,500
54263,AmebaWater,0,0
54264,CrystalGeyser,35,500
54265,CrystalGeyser,35,500
54266,Volvic,66,500
54267,Onsensui,321,2000
54268,CrystalGeyser,35,500
54269,Onsensui,321,2000
54270,Irohasu,70,500
54271,Irohasu,70,500
54272,CrystalGeyser,35,500
54273,AmebaWater,0,0
54274,Contrex,108,1500
54275,CrystalGeyser,35,500
54276,AlcaliIonWater,79,2000
54277,Wilkinson,75,500
54278,Wilkinson,75,500
54279,Irohasu,70,500
54280,Irohasu,70,500
