id,name,price,size
4961,Contrex,108,1500
4962,CrystalGeyser,35,500
4963,Contrex,108,1500
4964,Volvic,66,500
4965,AmebaWater,0,0
4966,Perrier,79,500
4967,Contrex,108,1500
4968,Volvic,66,500
4969,AmebaWater,0,0
4970,AlcaliIonWater,79,2000
4971,AmebaWater,0,0
4972,CrystalGeyser,35,500
4973,Volvic,66,500
4974,AlcaliIonWater,79,2000
4975,Irohasu,70,500
4976,Wilkinson,75,500
4977,Perrier,79,500
4978,CrystalGeyser,35,500
4979,Contrex,108,1500
4980,AmebaWater,0,0
4981,CrystalGeyser,35,500
4982,Volvic,66,500
4983,Irohasu,70,500
4984,AmebaWater,0,0
4985,CrystalGeyser,35,500
4986,CrystalGeyser,35,500
4987,Contrex,108,1500
4988,CrystalGeyser,35,500
4989,Volvic,66,500
4990,Contrex,108,1500
4991,Contrex,108,1500
4992,Perrier,79,500
4993,Irohasu,70,500
4994,AlcaliIonWater,79,2000
4995,AlcaliIonWater,79,2000
4996,Contrex,108,1500
4997,Contrex,108,1500
4998,Wilkinson,75,500
4999,AlcaliIonWater,79,2000
5000,Irohasu,70,500
5001,Contrex,108,1500
5002,Irohasu,70,500
5003,Volvic,66,500
5004,CrystalGeyser,35,500
5005,Wilkinson,75,500
5006,AlcaliIonWater,79,2000
5007,Wilkinson,75,500
5008,Volvic,66,500
5009,Contrex,108,1500
5010,AmebaWater,0,0
5011,Irohasu,70,500
5012,Contrex,108,1500
5013,CrystalGeyser,35,500
5014,Volvic,66,500
5015,Wilkinson,75,500
5016,AlcaliIonWater,79,2000
5017,Volvic,66,500
5018,Perrier,79,500
5019,Volvic,66,500
5020,AmebaWater,0,0
5021,Perrier,79,500
5022,AmebaWater,0,0
5023,Perrier,79,500
5024,AmebaWater,0,0
5025,Volvic,66,500
5026,Irohasu,70,500
5027,AmebaWater,0,0
5028,CrystalGeyser,35,500
5029,AlcaliIonWater,79,2000
5030,Perrier,79,500
5031,CrystalGeyser,35,500
5032,Wilkinson,75,500
5033,AlcaliIonWater,79,2000
5034,Contrex,108,1500
5035,CrystalGeyser,35,500
5036,Perrier,79,500
5037,Wilkinson,75,500
5038,Irohasu,70,500
5039,AmebaWater,0,0
5040,AmebaWater,0,0
5041,CrystalGeyser,35,500
5042,Wilkinson,75,500
5043,AmebaWater,0,0
5044,CrystalGeyser,35,500
5045,Volvic,66,500
5046,Irohasu,70,500
5047,Irohasu,70,500
5048,AlcaliIonWater,79,2000
5049,Volvic,66,500
5050,AmebaWater,0,0
5051,Contrex,108,1500
5052,Wilkinson,75,500
5053,Contrex,108,1500
5054,Irohasu,70,500
5055,AlcaliIonWater,79,2000
5056,Volvic,66,500
5057,Perrier,79,500
5058,Volvic,66,500
5059,Irohasu,70,500
5060,AmebaWater,0,0
5061,Perrier,79,500
5062,AlcaliIonWater,79,2000
5063,AmebaWater,0,0
5064,Irohasu,70,500
5065,AmebaWater,0,0
5066,Wilkinson,75,500
5067,AlcaliIonWater,79,2000
5068,CrystalGeyser,35,500
5069,AmebaWater,0,0
5070,Contrex,108,1500
5071,Irohasu,70,500
5072,CrystalGeyser,35,500
5073,AlcaliIonWater,79,2000
5074,AmebaWater,0,0
5075,Irohasu,70,500
5076,AlcaliIonWater,79,2000
5077,Perrier,79,500
5078,Volvic,66,500
5079,Volvic,66,500
5080,Perrier,79,500
5081,AmebaWater,0,0
5082,Irohasu,70,500
5083,AmebaWater,0,0
5084,Wilkinson,75,500
5085,Wilkinson,75,500
5086,AlcaliIonWater,79,2000
5087,AlcaliIonWater,79,2000
5088,Wilkinson,75,500
5089,Volvic,66,500
5090,Wilkinson,75,500
5091,AmebaWater,0,0
5092,Perrier,79,500
5093,Irohasu,70,500
5094,Irohasu,70,500
5095,Perrier,79,500
5096,CrystalGeyser,35,500
5097,Wilkinson,75,500
5098,Contrex,108,1500
5099,Perrier,79,500
5100,Irohasu,70,500
5101,AlcaliIonWater,79,2000
5102,Irohasu,70,500
5103,Irohasu,70,500
5104,Contrex,108,1500
5105,Volvic,66,500
5106,CrystalGeyser,35,500
5107,Volvic,66,500
5108,CrystalGeyser,35,500
5109,Contrex,108,1500
5110,Perrier,79,500
5111,Perrier,79,500
5112,Irohasu,70,500
5113,Contrex,108,1500
5114,Perrier,79,500
5115,Perrier,79,500
5116,Wilkinson,75,500
5117,AmebaWater,0,0
5118,AlcaliIonWater,79,2000
5119,Wilkinson,75,500
5120,Volvic,66,500
5121,AlcaliIonWater,79,2000
5122,AmebaWater,0,0
5123,AlcaliIonWater,79,2000
5124,Contrex,108,1500
5125,Wilkinson,75,500
5126,AlcaliIonWater,79,2000
5127,CrystalGeyser,35,500
5128,Contrex,108,1500
5129,Perrier,79,500
5130,CrystalGeyser,35,500
5131,Contrex,108,1500
5132,Perrier,79,500
5133,Volvic,66,500
5134,Irohasu,70,500
5135,Perrier,79,500
5136,AlcaliIonWater,79,2000
5137,AmebaWater,0,0
5138,Irohasu,70,500
5139,Volvic,66,500
5140,Volvic,66,500
5141,AlcaliIonWater,79,2000
5142,AlcaliIonWater,79,2000
5143,CrystalGeyser,35,500
5144,AlcaliIonWater,79,2000
5145,Perrier,79,500
5146,AmebaWater,0,0
5147,Contrex,108,1500
5148,Irohasu,70,500
5149,Perrier,79,500
5150,AmebaWater,0,0
5151,CrystalGeyser,35,500
5152,Perrier,79,500
5153,CrystalGeyser,35,500
5154,AmebaWater,0,0
5155,CrystalGeyser,35,500
5156,AmebaWater,0,0
5157,AmebaWater,0,0
5158,AlcaliIonWater,79,2000
5159,Irohasu,70,500
5160,Perrier,79,500
5161,Perrier,79,500
5162,CrystalGeyser,35,500
5163,Perrier,79,500
5164,Irohasu,70,500
5165,AmebaWater,0,0
5166,CrystalGeyser,35,500
5167,AlcaliIonWater,79,2000
5168,Wilkinson,75,500
5169,Contrex,108,1500
5170,Perrier,79,500
5171,Contrex,108,1500
5172,Irohasu,70,500
5173,Volvic,66,500
5174,CrystalGeyser,35,500
5175,AlcaliIonWater,79,2000
5176,Wilkinson,75,500
5177,Perrier,79,500
5178,Wilkinson,75,500
5179,Contrex,108,1500
5180,Perrier,79,500
5181,Irohasu,70,500
5182,Contrex,108,1500
5183,CrystalGeyser,35,500
5184,Irohasu,70,500
5185,AmebaWater,0,0
5186,CrystalGeyser,35,500
5187,Volvic,66,500
5188,Perrier,79,500
5189,Perrier,79,500
5190,Irohasu,70,500
5191,AlcaliIonWater,79,2000
5192,Contrex,108,1500
5193,CrystalGeyser,35,500
5194,Volvic,66,500
5195,CrystalGeyser,35,500
5196,Contrex,108,1500
5197,Volvic,66,500
5198,Volvic,66,500
5199,Volvic,66,500
5200,Perrier,79,500
5201,Wilkinson,75,500
5202,Contrex,108,1500
5203,Perrier,79,500
5204,CrystalGeyser,35,500
5205,AmebaWater,0,0
5206,Irohasu,70,500
5207,Contrex,108,1500
5208,Irohasu,70,500
5209,Volvic,66,500
5210,CrystalGeyser,35,500
5211,CrystalGeyser,35,500
5212,AlcaliIonWater,79,2000
5213,Wilkinson,75,500
5214,AlcaliIonWater,79,2000
5215,Contrex,108,1500
5216,AlcaliIonWater,79,2000
5217,CrystalGeyser,35,500
5218,CrystalGeyser,35,500
5219,Volvic,66,500
5220,Irohasu,70,500
5221,AlcaliIonWater,79,2000
5222,Wilkinson,75,500
5223,CrystalGeyser,35,500
5224,Irohasu,70,500
5225,Volvic,66,500
5226,Perrier,79,500
5227,CrystalGeyser,35,500
5228,Wilkinson,75,500
5229,CrystalGeyser,35,500
5230,CrystalGeyser,35,500
5231,CrystalGeyser,35,500
5232,Irohasu,70,500
5233,Volvic,66,500
5234,Wilkinson,75,500
5235,AmebaWater,0,0
5236,Irohasu,70,500
5237,Contrex,108,1500
5238,Wilkinson,75,500
5239,Wilkinson,75,500
5240,Volvic,66,500
5241,Volvic,66,500
5242,Wilkinson,75,500
5243,AlcaliIonWater,79,2000
5244,Volvic,66,500
5245,Volvic,66,500
5246,Perrier,79,500
5247,Contrex,108,1500
5248,Contrex,108,1500
5249,Volvic,66,500
5250,Perrier,79,500
5251,AmebaWater,0,0
5252,Wilkinson,75,500
5253,AmebaWater,0,0
5254,AmebaWater,0,0
5255,Perrier,79,500
5256,CrystalGeyser,35,500
5257,Wilkinson,75,500
5258,CrystalGeyser,35,500
5259,Irohasu,70,500
5260,Perrier,79,500
5261,Perrier,79,500
5262,Perrier,79,500
5263,Volvic,66,500
5264,AlcaliIonWater,79,2000
5265,CrystalGeyser,35,500
5266,Perrier,79,500
5267,AlcaliIonWater,79,2000
5268,AlcaliIonWater,79,2000
5269,Volvic,66,500
5270,AmebaWater,0,0
5271,Perrier,79,500
5272,AmebaWater,0,0
5273,Wilkinson,75,500
5274,Volvic,66,500
5275,Volvic,66,500
5276,Contrex,108,1500
5277,Volvic,66,500
5278,Perrier,79,500
5279,Perrier,79,500
5280,Irohasu,70,500
5281,Perrier,79,500
5282,Wilkinson,75,500
5283,Contrex,108,1500
5284,Contrex,108,1500
5285,Volvic,66,500
5286,Wilkinson,75,500
5287,Perrier,79,500
5288,Contrex,108,1500
5289,Volvic,66,500
5290,Contrex,108,1500
5291,Irohasu,70,500
5292,Irohasu,70,500
5293,Volvic,66,500
5294,Volvic,66,500
5295,CrystalGeyser,35,500
5296,Perrier,79,500
5297,Irohasu,70,500
5298,AmebaWater,0,0
5299,Contrex,108,1500
5300,Perrier,79,500
5301,CrystalGeyser,35,500
5302,Wilkinson,75,500
5303,AmebaWater,0,0
5304,Wilkinson,75,500
5305,CrystalGeyser,35,500
5306,Irohasu,70,500
5307,AlcaliIonWater,79,2000
5308,Perrier,79,500
5309,CrystalGeyser,35,500
5310,Contrex,108,1500
5311,Wilkinson,75,500
5312,Wilkinson,75,500
5313,Perrier,79,500
5314,AmebaWater,0,0
5315,Irohasu,70,500
5316,Irohasu,70,500
5317,CrystalGeyser,35,500
5318,Wilkinson,75,500
5319,AmebaWater,0,0
5320,Perrier,79,500
5321,Volvic,66,500
5322,Irohasu,70,500
5323,CrystalGeyser,35,500
5324,Wilkinson,75,500
5325,CrystalGeyser,35,500
5326,Volvic,66,500
5327,AlcaliIonWater,79,2000
5328,Contrex,108,1500
5329,Irohasu,70,500
5330,AlcaliIonWater,79,2000
5331,Wilkinson,75,500
5332,Wilkinson,75,500
5333,AmebaWater,0,0
5334,Volvic,66,500
5335,Contrex,108,1500
5336,CrystalGeyser,35,500
5337,AlcaliIonWater,79,2000
5338,Irohasu,70,500
5339,Contrex,108,1500
5340,Irohasu,70,500
5341,Irohasu,70,500
5342,Contrex,108,1500
5343,CrystalGeyser,35,500
5344,Volvic,66,500
5345,Perrier,79,500
5346,CrystalGeyser,35,500
5347,AmebaWater,0,0
5348,AlcaliIonWater,79,2000
5349,Volvic,66,500
5350,AlcaliIonWater,79,2000
5351,Perrier,79,500
5352,Volvic,66,500
5353,Contrex,108,1500
5354,Perrier,79,500
5355,AlcaliIonWater,79,2000
5356,Volvic,66,500
5357,Wilkinson,75,500
5358,CrystalGeyser,35,500
5359,Volvic,66,500
5360,AlcaliIonWater,79,2000
5361,Wilkinson,75,500
5362,AlcaliIonWater,79,2000
5363,Contrex,108,1500
5364,Perrier,79,500
5365,Volvic,66,500
5366,Volvic,66,500
5367,AlcaliIonWater,79,2000
5368,AlcaliIonWater,79,2000
5369,Irohasu,70,500
5370,Wilkinson,75,500
5371,AmebaWater,0,0
5372,Irohasu,70,500
5373,Irohasu,70,500
5374,AlcaliIonWater,79,2000
5375,AmebaWater,0,0
5376,AmebaWater,0,0
5377,AmebaWater,0,0
5378,Contrex,108,1500
5379,Wilkinson,75,500
5380,Wilkinson,75,500
5381,AlcaliIonWater,79,2000
5382,AmebaWater,0,0
5383,Perrier,79,500
5384,AlcaliIonWater,79,2000
5385,Perrier,79,500
5386,AlcaliIonWater,79,2000
5387,Irohasu,70,500
5388,Volvic,66,500
5389,CrystalGeyser,35,500
5390,AlcaliIonWater,79,2000
5391,AlcaliIonWater,79,2000
5392,Volvic,66,500
5393,Perrier,79,500
5394,AlcaliIonWater,79,2000
5395,Irohasu,70,500
5396,Wilkinson,75,500
5397,Volvic,66,500
5398,Volvic,66,500
5399,Irohasu,70,500
5400,Irohasu,70,500
5401,Irohasu,70,500
5402,Perrier,79,500
5403,Volvic,66,500
5404,Contrex,108,1500
5405,AlcaliIonWater,79,2000
5406,AmebaWater,0,0
5407,Perrier,79,500
5408,CrystalGeyser,35,500
5409,AlcaliIonWater,79,2000
5410,CrystalGeyser,35,500
5411,CrystalGeyser,35,500
5412,CrystalGeyser,35,500
5413,Irohasu,70,500
5414,CrystalGeyser,35,500
5415,Irohasu,70,500
5416,AlcaliIonWater,79,2000
5417,CrystalGeyser,35,500
5418,Wilkinson,75,500
5419,AmebaWater,0,0
5420,Perrier,79,500
5421,AlcaliIonWater,79,2000
5422,Volvic,66,500
5423,Wilkinson,75,500
5424,Volvic,66,500
5425,AmebaWater,0,0
5426,Volvic,66,500
5427,Irohasu,70,500
5428,AmebaWater,0,0
5429,Perrier,79,500
5430,Contrex,108,1500
5431,Contrex,108,1500
5432,Volvic,66,500
5433,AlcaliIonWater,79,2000
5434,Volvic,66,500
5435,AmebaWater,0,0
5436,Perrier,79,500
5437,AlcaliIonWater,79,2000
5438,Volvic,66,500
5439,AmebaWater,0,0
5440,Volvic,66,500
5441,AlcaliIonWater,79,2000
5442,Perrier,79,500
5443,Wilkinson,75,500
5444,AmebaWater,0,0
5445,Contrex,108,1500
5446,Contrex,108,1500
5447,Volvic,66,500
5448,Perrier,79,500
5449,AlcaliIonWater,79,2000
5450,Wilkinson,75,500
5451,AlcaliIonWater,79,2000
5452,Volvic,66,500
5453,Contrex,108,1500
5454,Irohasu,70,500
5455,Contrex,108,1500
5456,Contrex,108,1500
5457,CrystalGeyser,35,500
5458,Irohasu,70,500
5459,Volvic,66,500
5460,Contrex,108,1500
5461,Contrex,108,1500
5462,Irohasu,70,500
5463,AmebaWater,0,0
5464,CrystalGeyser,35,500
5465,Irohasu,70,500
5466,Contrex,108,1500
5467,AlcaliIonWater,79,2000
5468,CrystalGeyser,35,500
5469,Wilkinson,75,500
5470,Volvic,66,500
5471,Contrex,108,1500
5472,CrystalGeyser,35,500
5473,AmebaWater,0,0
5474,Wilkinson,75,500
5475,AmebaWater,0,0
5476,Wilkinson,75,500
5477,AmebaWater,0,0
5478,AlcaliIonWater,79,2000
5479,Perrier,79,500
5480,Wilkinson,75,500
5481,Contrex,108,1500
5482,AmebaWater,0,0
5483,Wilkinson,75,500
5484,AlcaliIonWater,79,2000
5485,Perrier,79,500
5486,AlcaliIonWater,79,2000
5487,Wilkinson,75,500
5488,Wilkinson,75,500
5489,Irohasu,70,500
5490,AlcaliIonWater,79,2000
5491,Volvic,66,500
5492,Irohasu,70,500
5493,Contrex,108,1500
5494,Irohasu,70,500
5495,Perrier,79,500
5496,Irohasu,70,500
5497,Contrex,108,1500
5498,CrystalGeyser,35,500
5499,Contrex,108,1500
5500,Irohasu,70,500
5501,CrystalGeyser,35,500
5502,Wilkinson,75,500
5503,AmebaWater,0,0
5504,AlcaliIonWater,79,2000
5505,Irohasu,70,500
5506,Irohasu,70,500
5507,Perrier,79,500
5508,AlcaliIonWater,79,2000
5509,Wilkinson,75,500
5510,Irohasu,70,500
5511,Contrex,108,1500
5512,Wilkinson,75,500
5513,AlcaliIonWater,79,2000
5514,Volvic,66,500
5515,Contrex,108,1500
5516,Volvic,66,500
5517,Perrier,79,500
5518,CrystalGeyser,35,500
5519,AlcaliIonWater,79,2000
5520,AlcaliIonWater,79,2000
5521,Irohasu,70,500
5522,Irohasu,70,500
5523,Contrex,108,1500
5524,AmebaWater,0,0
5525,CrystalGeyser,35,500
5526,AlcaliIonWater,79,2000
5527,Contrex,108,1500
5528,AmebaWater,0,0
5529,Volvic,66,500
5530,Volvic,66,500
5531,Perrier,79,500
5532,AlcaliIonWater,79,2000
5533,Irohasu,70,500
5534,Volvic,66,500
5535,Wilkinson,75,500
5536,AmebaWater,0,0
5537,Wilkinson,75,500
5538,CrystalGeyser,35,500
5539,CrystalGeyser,35,500
5540,Wilkinson,75,500
5541,AmebaWater,0,0
5542,Perrier,79,500
5543,CrystalGeyser,35,500
5544,Contrex,108,1500
5545,Volvic,66,500
5546,AlcaliIonWater,79,2000
5547,Contrex,108,1500
5548,Wilkinson,75,500
5549,Perrier,79,500
5550,Wilkinson,75,500
5551,Contrex,108,1500
5552,Wilkinson,75,500
5553,AmebaWater,0,0
5554,Volvic,66,500
5555,AmebaWater,0,0
5556,Irohasu,70,500
5557,Volvic,66,500
5558,Contrex,108,1500
5559,Irohasu,70,500
5560,Irohasu,70,500
5561,AlcaliIonWater,79,2000
5562,Wilkinson,75,500
5563,Irohasu,70,500
5564,AmebaWater,0,0
5565,CrystalGeyser,35,500
5566,Contrex,108,1500
5567,CrystalGeyser,35,500
5568,Volvic,66,500
5569,Irohasu,70,500
5570,AlcaliIonWater,79,2000
5571,Contrex,108,1500
5572,AlcaliIonWater,79,2000
5573,AmebaWater,0,0
5574,CrystalGeyser,35,500
5575,Volvic,66,500
5576,Contrex,108,1500
5577,Irohasu,70,500
5578,Perrier,79,500
5579,Wilkinson,75,500
5580,Wilkinson,75,500
5581,CrystalGeyser,35,500
5582,Wilkinson,75,500
5583,AlcaliIonWater,79,2000
5584,Perrier,79,500
5585,AmebaWater,0,0
5586,Contrex,108,1500
5587,AmebaWater,0,0
5588,Perrier,79,500
5589,Irohasu,70,500
5590,Perrier,79,500
5591,Contrex,108,1500
5592,Wilkinson,75,500
5593,AlcaliIonWater,79,2000
5594,Perrier,79,500
5595,Volvic,66,500
5596,Irohasu,70,500
5597,Contrex,108,1500
5598,AlcaliIonWater,79,2000
5599,Wilkinson,75,500
5600,Wilkinson,75,500
5601,CrystalGeyser,35,500
5602,Perrier,79,500
5603,Wilkinson,75,500
5604,Perrier,79,500
5605,Contrex,108,1500
5606,AmebaWater,0,0
5607,AlcaliIonWater,79,2000
5608,AmebaWater,0,0
5609,Contrex,108,1500
5610,CrystalGeyser,35,500
5611,Wilkinson,75,500
5612,AlcaliIonWater,79,2000
5613,Wilkinson,75,500
5614,AmebaWater,0,0
5615,AlcaliIonWater,79,2000
5616,AlcaliIonWater,79,2000
5617,Contrex,108,1500
5618,Volvic,66,500
5619,AlcaliIonWater,79,2000
5620,AlcaliIonWater,79,2000
5621,Irohasu,70,500
5622,Volvic,66,500
5623,AmebaWater,0,0
5624,Contrex,108,1500
5625,Irohasu,70,500
5626,CrystalGeyser,35,500
5627,AmebaWater,0,0
5628,Irohasu,70,500
5629,AlcaliIonWater,79,2000
5630,AmebaWater,0,0
5631,Contrex,108,1500
5632,AlcaliIonWater,79,2000
5633,CrystalGeyser,35,500
5634,Perrier,79,500
5635,Perrier,79,500
5636,CrystalGeyser,35,500
5637,Wilkinson,75,500
5638,Perrier,79,500
5639,AmebaWater,0,0
5640,Irohasu,70,500
5641,AmebaWater,0,0
5642,AlcaliIonWater,79,2000
5643,AmebaWater,0,0
5644,CrystalGeyser,35,500
5645,AmebaWater,0,0
5646,Contrex,108,1500
5647,AmebaWater,0,0
5648,Contrex,108,1500
5649,Volvic,66,500
5650,Perrier,79,500
5651,Perrier,79,500
5652,Contrex,108,1500
5653,Volvic,66,500
5654,AlcaliIonWater,79,2000
5655,Irohasu,70,500
5656,Contrex,108,1500
5657,Volvic,66,500
5658,Irohasu,70,500
5659,Perrier,79,500
5660,CrystalGeyser,35,500
5661,Contrex,108,1500
5662,CrystalGeyser,35,500
5663,AlcaliIonWater,79,2000
5664,Wilkinson,75,500
5665,AlcaliIonWater,79,2000
5666,Wilkinson,75,500
5667,Perrier,79,500
5668,CrystalGeyser,35,500
5669,CrystalGeyser,35,500
5670,Perrier,79,500
5671,Irohasu,70,500
5672,CrystalGeyser,35,500
5673,AmebaWater,0,0
5674,Irohasu,70,500
5675,Contrex,108,1500
5676,Wilkinson,75,500
5677,AlcaliIonWater,79,2000
5678,AmebaWater,0,0
5679,Irohasu,70,500
5680,AmebaWater,0,0
5681,AlcaliIonWater,79,2000
5682,AmebaWater,0,0
5683,AmebaWater,0,0
5684,AlcaliIonWater,79,2000
5685,Volvic,66,500
5686,Perrier,79,500
5687,AlcaliIonWater,79,2000
5688,Volvic,66,500
5689,Perrier,79,500
5690,AlcaliIonWater,79,2000
5691,Irohasu,70,500
5692,Wilkinson,75,500
5693,Contrex,108,1500
5694,Volvic,66,500
5695,Contrex,108,1500
5696,Wilkinson,75,500
5697,Volvic,66,500
5698,Volvic,66,500
5699,Irohasu,70,500
5700,Irohasu,70,500
5701,Perrier,79,500
5702,Perrier,79,500
5703,CrystalGeyser,35,500
5704,Irohasu,70,500
5705,Irohasu,70,500
5706,Wilkinson,75,500
5707,AlcaliIonWater,79,2000
5708,Wilkinson,75,500
5709,Contrex,108,1500
5710,Contrex,108,1500
5711,Volvic,66,500
5712,Perrier,79,500
5713,Perrier,79,500
5714,Contrex,108,1500
5715,Irohasu,70,500
5716,Contrex,108,1500
5717,Wilkinson,75,500
5718,Contrex,108,1500
5719,AmebaWater,0,0
5720,Contrex,108,1500
5721,AlcaliIonWater,79,2000
5722,AmebaWater,0,0
5723,CrystalGeyser,35,500
5724,Contrex,108,1500
5725,Irohasu,70,500
5726,Wilkinson,75,500
5727,CrystalGeyser,35,500
5728,AlcaliIonWater,79,2000
5729,Perrier,79,500
5730,Volvic,66,500
5731,Contrex,108,1500
5732,AlcaliIonWater,79,2000
5733,Perrier,79,500
5734,Volvic,66,500
5735,Contrex,108,1500
5736,Volvic,66,500
5737,Irohasu,70,500
5738,Wilkinson,75,500
5739,Wilkinson,75,500
5740,Wilkinson,75,500
5741,Irohasu,70,500
5742,Perrier,79,500
5743,AlcaliIonWater,79,2000
5744,Irohasu,70,500
5745,AlcaliIonWater,79,2000
5746,AmebaWater,0,0
5747,Wilkinson,75,500
5748,Irohasu,70,500
5749,AlcaliIonWater,79,2000
5750,Perrier,79,500
5751,CrystalGeyser,35,500
5752,Contrex,108,1500
5753,Volvic,66,500
5754,Contrex,108,1500
5755,Perrier,79,500
5756,AlcaliIonWater,79,2000
5757,AmebaWater,0,0
5758,Volvic,66,500
5759,Volvic,66,500
5760,Wilkinson,75,500
5761,Contrex,108,1500
5762,Wilkinson,75,500
5763,Volvic,66,500
5764,Wilkinson,75,500
5765,AmebaWater,0,0
5766,Perrier,79,500
5767,CrystalGeyser,35,500
5768,Contrex,108,1500
5769,Perrier,79,500
5770,Contrex,108,1500
5771,AmebaWater,0,0
5772,CrystalGeyser,35,500
5773,CrystalGeyser,35,500
5774,CrystalGeyser,35,500
5775,Contrex,108,1500
5776,Perrier,79,500
5777,Volvic,66,500
5778,Irohasu,70,500
5779,Contrex,108,1500
5780,Wilkinson,75,500
5781,Irohasu,70,500
5782,Perrier,79,500
5783,Perrier,79,500
5784,Perrier,79,500
5785,Perrier,79,500
5786,AmebaWater,0,0
5787,Volvic,66,500
5788,Volvic,66,500
5789,AlcaliIonWater,79,2000
5790,Irohasu,70,500
5791,AmebaWater,0,0
5792,Perrier,79,500
5793,Volvic,66,500
5794,AlcaliIonWater,79,2000
5795,Irohasu,70,500
5796,CrystalGeyser,35,500
5797,Perrier,79,500
5798,Contrex,108,1500
5799,Wilkinson,75,500
5800,Irohasu,70,500
5801,CrystalGeyser,35,500
5802,Volvic,66,500
5803,AlcaliIonWater,79,2000
5804,Volvic,66,500
5805,CrystalGeyser,35,500
5806,Irohasu,70,500
5807,Contrex,108,1500
5808,AmebaWater,0,0
5809,Volvic,66,500
5810,Contrex,108,1500
5811,AmebaWater,0,0
5812,CrystalGeyser,35,500
5813,Irohasu,70,500
5814,CrystalGeyser,35,500
5815,AlcaliIonWater,79,2000
5816,Irohasu,70,500
5817,Wilkinson,75,500
5818,Irohasu,70,500
5819,AlcaliIonWater,79,2000
5820,Irohasu,70,500
5821,Irohasu,70,500
5822,AlcaliIonWater,79,2000
5823,Irohasu,70,500
5824,Wilkinson,75,500
5825,AmebaWater,0,0
5826,CrystalGeyser,35,500
5827,CrystalGeyser,35,500
5828,Irohasu,70,500
5829,AlcaliIonWater,79,2000
5830,Volvic,66,500
5831,CrystalGeyser,35,500
5832,AlcaliIonWater,79,2000
5833,Contrex,108,1500
5834,AmebaWater,0,0
5835,AlcaliIonWater,79,2000
5836,Perrier,79,500
5837,Wilkinson,75,500
5838,Contrex,108,1500
5839,CrystalGeyser,35,500
5840,Contrex,108,1500
5841,Perrier,79,500
5842,Volvic,66,500
5843,Irohasu,70,500
5844,AmebaWater,0,0
5845,AmebaWater,0,0
5846,Wilkinson,75,500
5847,Perrier,79,500
5848,Wilkinson,75,500
5849,Irohasu,70,500
5850,CrystalGeyser,35,500
5851,Contrex,108,1500
5852,Volvic,66,500
5853,AlcaliIonWater,79,2000
5854,Irohasu,70,500
5855,CrystalGeyser,35,500
5856,CrystalGeyser,35,500
5857,AlcaliIonWater,79,2000
5858,AmebaWater,0,0
5859,AlcaliIonWater,79,2000
5860,AmebaWater,0,0
5861,CrystalGeyser,35,500
5862,AmebaWater,0,0
5863,CrystalGeyser,35,500
5864,AlcaliIonWater,79,2000
5865,AmebaWater,0,0
5866,Wilkinson,75,500
5867,Wilkinson,75,500
5868,Volvic,66,500
5869,Contrex,108,1500
5870,Contrex,108,1500
5871,Perrier,79,500
5872,Perrier,79,500
5873,Wilkinson,75,500
5874,Irohasu,70,500
5875,CrystalGeyser,35,500
5876,AlcaliIonWater,79,2000
5877,Volvic,66,500
5878,Wilkinson,75,500
5879,Perrier,79,500
5880,Irohasu,70,500
5881,CrystalGeyser,35,500
5882,Irohasu,70,500
5883,Irohasu,70,500
5884,AlcaliIonWater,79,2000
5885,Wilkinson,75,500
5886,Perrier,79,500
5887,Perrier,79,500
5888,Irohasu,70,500
5889,Perrier,79,500
5890,AmebaWater,0,0
5891,Wilkinson,75,500
5892,Perrier,79,500
5893,Contrex,108,1500
5894,AlcaliIonWater,79,2000
5895,Volvic,66,500
5896,Wilkinson,75,500
5897,Irohasu,70,500
5898,AmebaWater,0,0
5899,Contrex,108,1500
5900,Volvic,66,500
5901,AlcaliIonWater,79,2000
5902,AlcaliIonWater,79,2000
5903,Volvic,66,500
5904,Contrex,108,1500
5905,Perrier,79,500
5906,Wilkinson,75,500
5907,Volvic,66,500
5908,AlcaliIonWater,79,2000
5909,Wilkinson,75,500
5910,Contrex,108,1500
5911,Wilkinson,75,500
5912,CrystalGeyser,35,500
5913,CrystalGeyser,35,500
5914,Volvic,66,500
5915,AmebaWater,0,0
5916,AmebaWater,0,0
5917,CrystalGeyser,35,500
5918,AmebaWater,0,0
5919,Perrier,79,500
5920,AmebaWater,0,0
5921,Irohasu,70,500
5922,Perrier,79,500
5923,Perrier,79,500
5924,AmebaWater,0,0
5925,Contrex,108,1500
5926,CrystalGeyser,35,500
5927,Wilkinson,75,500
5928,AmebaWater,0,0
5929,Volvic,66,500
5930,AlcaliIonWater,79,2000
5931,Wilkinson,75,500
5932,Wilkinson,75,500
5933,Irohasu,70,500
5934,Contrex,108,1500
5935,Irohasu,70,500
5936,Volvic,66,500
5937,Volvic,66,500
5938,Volvic,66,500
5939,AlcaliIonWater,79,2000
5940,CrystalGeyser,35,500
5941,Wilkinson,75,500
5942,Volvic,66,500
5943,CrystalGeyser,35,500
5944,CrystalGeyser,35,500
5945,Wilkinson,75,500
5946,Irohasu,70,500
5947,AmebaWater,0,0
5948,CrystalGeyser,35,500
5949,Wilkinson,75,500
5950,Irohasu,70,500
5951,Perrier,79,500
5952,CrystalGeyser,35,500
5953,CrystalGeyser,35,500
5954,AmebaWater,0,0
5955,AlcaliIonWater,79,2000
5956,CrystalGeyser,35,500
5957,Contrex,108,1500
5958,AmebaWater,0,0
